,Date / Time,City,State,Shape,Shape,views
38733,9/13/10 20:42,Charleston,SC,Light,Light,18879
38734,9/13/10 20:30,Quakertown,PA,Light,Light,18879
38735,9/13/10 20:15,Grand Junction,CO,Light,Light,18879
38736,9/13/10 20:00,Eldorado,TX,Triangle,Triangle,8330
38737,9/13/10 19:40,Chicago,IL,Other,Other,5932
38738,9/13/10 12:00,Utica,NY,Light,Light,18879
38739,9/13/10 04:00,La Salle,CO,Sphere,Sphere,5884
38740,9/13/10 02:39,Hortense,GA,Sphere,Sphere,5884
38741,9/13/10 01:00,Sioux Falls,SD,Triangle,Triangle,8330
38742,9/12/10 22:30,Naylor,GA,Triangle,Triangle,8330
38743,9/12/10 22:00,Arlington,TX,Triangle,Triangle,8330
38744,9/12/10 21:00,Toms River,NJ,Cigar,Cigar,1896
38745,9/12/10 20:48,Omaha,NE,Light,Light,18879
38746,9/12/10 20:30,Reno,TX,Triangle,Triangle,8330
38747,9/12/10 12:32,Algiers,LA,Other,Other,5932
38748,9/12/10 04:30,Stow,OH,Triangle,Triangle,8330
38749,9/12/10 01:40,Worth,IL,Fireball,Fireball,7536
38750,9/12/10 01:38,Bourbonnais,IL,Sphere,Sphere,5884
38751,9/12/10 00:00,Litchfield,CT,Fireball,Fireball,7536
38752,9/11/10 22:59,Toledo,OH,Triangle,Triangle,8330
38753,9/11/10 22:30,Shoreview,MN,Circle,Circle,9315
38754,9/11/10 20:21,Reynolds,IL,Light,Light,18879
38755,9/11/10 20:00,Whitehouse,NJ,Fireball,Fireball,7536
38756,9/11/10 18:55,Memphis,TN,Rectangle,Rectangle,1436
38757,9/11/10 18:30,Katy,TX,Oval,Oval,3862
38758,9/11/10 17:15,Seattle,WA,Triangle,Triangle,8330
38759,9/11/10 15:00,New York City,NY,Other,Other,5932
38760,9/11/10 10:23,Saint Charles,IL,Light,Light,18879
38761,9/11/10 02:00,Uvalda,GA,Disk,Disk,4300
38762,9/10/10 23:30,Midlothian,VA,Disk,Disk,4300
38763,9/10/10 23:00,Elyria,OH,Sphere,Sphere,5884
38764,9/10/10 22:00,Bend,OR,Triangle,Triangle,8330
38765,9/10/10 21:30,High Point,NC,Triangle,Triangle,8330
38766,9/10/10 21:20,Olalla,WA,Circle,Circle,9315
38767,9/10/10 21:00,Vancouver,WA,Circle,Circle,9315
38768,9/10/10 21:00,Frankfort,NY,Oval,Oval,3862
38769,9/10/10 20:31,Jefferson,CO,Sphere,Sphere,5884
38770,9/10/10 19:00,Trinadad,CO,Light,Light,18879
38771,9/10/10 19:00,Caro,MI,Rectangle,Rectangle,1436
38772,9/10/10 05:30,Festus,MO,Other,Other,5932
38773,9/10/10 05:30,Inwood,NY,Light,Light,18879
38774,9/10/10 01:30,Palm Bay,FL,Sphere,Sphere,5884
38775,9/10/10 01:00,Cadiz,OH,Cigar,Cigar,1896
38776,9/9/10 23:19,Upland,CA,Circle,Circle,9315
38777,9/9/10 22:00,Gainesville,FL,Oval,Oval,3862
38778,9/9/10 22:00,Gainesville,FL,Oval,Oval,3862
38779,9/9/10 22:00,Lemitar,NM,Fireball,Fireball,7536
38780,9/9/10 21:30,Brighton,MI,Changing,Changing,2275
38781,9/9/10 21:00,Austin,TX,Light,Light,18879
38782,9/9/10 20:45,Phoenix,AZ,Other,Other,5932
38783,9/9/10 20:30,Tinley Park,IL,Light,Light,18879
38784,9/9/10 18:10,Baltimore,MD,Rectangle,Rectangle,1436
38785,9/9/10 11:30,Troy,OH,Sphere,Sphere,5884
38786,9/9/10 10:40,Tucson,AZ,Circle,Circle,9315
38787,9/9/10 06:21,Lake Panasoffkee,FL,Circle,Circle,9315
38788,9/9/10 00:31,New York City (Manhattan),NY,Disk,Disk,4300
38789,9/9/10 00:15,Key Largo,FL,Light,Light,18879
38790,9/8/10 23:00,Maricopa,AZ,Oval,Oval,3862
38791,9/8/10 22:30,Grand Junction,CO,Circle,Circle,9315
38792,9/8/10 22:15,Louisa,VA,Diamond,Diamond,1313
38793,9/8/10 22:00,Crofton,MD,Triangle,Triangle,8330
38794,9/8/10 20:00,History Channel/Illinois,IL,Formation,Formation,2864
38795,9/8/10 11:30,Lake City,MI,Formation,Formation,2864
38796,9/8/10 10:45,Shicksinny,PA,Sphere,Sphere,5884
38797,9/8/10 01:00,Landover,MD,Triangle,Triangle,8330
38798,9/7/10 23:00,Salem,OR,Changing,Changing,2275
38799,9/7/10 23:00,Ft. Jones,CA,Triangle,Triangle,8330
38800,9/7/10 22:30,Largo,FL,Light,Light,18879
38801,9/7/10 21:23,St. Augustine,FL,Circle,Circle,9315
38802,9/7/10 20:35,Portsmouth,VA,Light,Light,18879
38803,9/7/10 19:30,Chelmsford,MA,Light,Light,18879
38804,9/7/10 10:00,Modesto,CA,Circle,Circle,9315
38805,9/7/10 06:45,Lebanon,OH,Light,Light,18879
38806,9/7/10 05:30,Plainville,CT,Light,Light,18879
38807,9/7/10 02:30,Mt. Pleasant,IA,Triangle,Triangle,8330
38808,9/7/10 01:17,Mountaindale,NY,Light,Light,18879
38809,9/7/10 01:00,Seaside,OR,Cigar,Cigar,1896
38810,9/6/10 23:00,Akron,OH,Triangle,Triangle,8330
38811,9/6/10 21:46,Goodland,KS,Sphere,Sphere,5884
38812,9/6/10 21:01,Fremont,OH,Light,Light,18879
38813,9/6/10 20:35,Franklin,TN,Disk,Disk,4300
38814,9/6/10 20:30,Houston,TX,Triangle,Triangle,8330
38815,9/6/10 20:15,Willard,UT,Light,Light,18879
38816,9/6/10 18:30,Stratford,CT,Fireball,Fireball,7536
38817,9/6/10 04:30,Babylon,NY,Disk,Disk,4300
38818,9/6/10 03:35,Kearny,NJ,Triangle,Triangle,8330
38819,9/5/10 23:50,Aitkin,MN,Fireball,Fireball,7536
38820,9/5/10 23:00,Rochester,NY,Circle,Circle,9315
38821,9/5/10 22:00,Thornville,OH,Formation,Formation,2864
38822,9/5/10 21:50,Grass Valley,CA,Sphere,Sphere,5884
38823,9/5/10 21:30,Fort Wright,KY,Fireball,Fireball,7536
38824,9/5/10 21:00,Desert Hot Springs,CA,Triangle,Triangle,8330
38825,9/5/10 20:56,Pensacola,FL,Light,Light,18879
38826,9/5/10 20:50,North Tonawanda,NY,Triangle,Triangle,8330
38827,9/5/10 20:00,Clarksvile,TN,Light,Light,18879
38828,9/5/10 19:00,Auburn,WA,Light,Light,18879
38829,9/5/10 18:35,Wells,ME,Fireball,Fireball,7536
38830,9/5/10 17:00,Beverly Hills,CA,Light,Light,18879
38831,9/5/10 16:00,Bear,DE,Sphere,Sphere,5884
38832,9/5/10 14:00,Atlantic Highlands,NJ,Oval,Oval,3862
38833,9/5/10 13:30,Reed's Beach,NJ,Rectangle,Rectangle,1436
38834,9/5/10 03:53,Hanover Park,IL,Triangle,Triangle,8330
38835,9/5/10 00:00,Raleigh,NC,Circle,Circle,9315
38836,9/4/10 23:30,Dardanelle,AR,Light,Light,18879
38837,9/4/10 23:00,Easley/Pickens,SC,Sphere,Sphere,5884
38838,9/4/10 22:10,Grants Pass,OR,Light,Light,18879
38839,9/4/10 22:00,Indianapolis,IN,Circle,Circle,9315
38840,9/4/10 22:00,North Webster,IN,Other,Other,5932
38841,9/4/10 21:30,Salt Lake City,UT,Circle,Circle,9315
38842,9/4/10 21:30,Everett,WA,Light,Light,18879
38843,9/4/10 21:20,Lancaster,KY,Triangle,Triangle,8330
38844,9/4/10 21:15,Morrilton,AR,Sphere,Sphere,5884
38845,9/4/10 20:19,Crete,IL,Fireball,Fireball,7536
38846,9/4/10 20:00,Rockford,IL,Fireball,Fireball,7536
38847,9/4/10 20:00,Osage Beach,MO,Fireball,Fireball,7536
38848,9/4/10 19:00,Huntington,WV,Circle,Circle,9315
38849,9/4/10 18:30,Coffeyville,KS,Cigar,Cigar,1896
38850,9/4/10 18:30,Watertown,WI,Sphere,Sphere,5884
38851,9/4/10 18:15,York,ME,Light,Light,18879
38852,9/4/10 16:35,Lake Saint Louis,MO,Light,Light,18879
38853,9/4/10 16:00,Naperville,IL,Light,Light,18879
38854,9/4/10 13:00,Rosman,NC,Cylinder,Cylinder,1370
38855,9/4/10 13:00,Las Vegas,NV,Disk,Disk,4300
38856,9/4/10 11:40,Crete,IL,Triangle,Triangle,8330
38857,9/4/10 09:35,Edmonton,KY,Triangle,Triangle,8330
38858,9/4/10 09:30,Colville,WA,Disk,Disk,4300
38859,9/4/10 04:30,Sherman Oaks,CA,Circle,Circle,9315
38860,9/4/10 03:55,Plainfield,IL,Other,Other,5932
38861,9/3/10 23:00,Redlands,CA,Circle,Circle,9315
38862,9/3/10 23:00,Lakeland,TN,Diamond,Diamond,1313
38863,9/3/10 22:10,Colby,KS,Sphere,Sphere,5884
38864,9/3/10 22:00,Red Bluff,CA,Circle,Circle,9315
38865,9/3/10 22:00,Scandia,MN,Triangle,Triangle,8330
38866,9/3/10 21:51,Webster,NY,Triangle,Triangle,8330
38867,9/3/10 21:30,Joshua Tree,CA,Light,Light,18879
38868,9/3/10 21:05,Oak Forest,IL,Other,Other,5932
38869,9/3/10 20:57,Santa Barbara,CA,Other,Other,5932
38870,9/3/10 20:55,Nashville,IN,Light,Light,18879
38871,9/3/10 20:15,Alameda,CA,Circle,Circle,9315
38872,9/3/10 20:00,Framington,NM,Sphere,Sphere,5884
38873,9/3/10 19:55,Kenosha,WI,Other,Other,5932
38874,9/3/10 16:00,Winchester,MA,Triangle,Triangle,8330
38875,9/3/10 10:45,Hayden,ID,Triangle,Triangle,8330
38876,9/3/10 10:20,Hayden Lake,ID,Triangle,Triangle,8330
38877,9/3/10 05:45,Maricopa,AZ,Other,Other,5932
38878,9/3/10 03:00,Tracy,CA,Triangle,Triangle,8330
38879,9/3/10 02:23,Pelzer,SC,Changing,Changing,2275
38880,9/2/10 21:35,Bountiful,UT,Formation,Formation,2864
38881,9/2/10 21:30,Fort Gratiot,MI,Circle,Circle,9315
38882,9/2/10 21:30,Covina,CA,Disk,Disk,4300
38883,9/2/10 20:23,Boulder,CO,Light,Light,18879
38884,9/2/10 19:55,Tumwater,WA,Other,Other,5932
38885,9/2/10 13:00,Orange,CA,Disk,Disk,4300
38886,9/2/10 00:30,Media,PA,Triangle,Triangle,8330
38887,9/1/10 22:45,Newberg,OR,Chevron,Chevron,1041
38888,9/1/10 22:25,Raleigh,NC,Circle,Circle,9315
38889,9/1/10 22:10,Peoria,AZ,Other,Other,5932
38890,9/1/10 21:50,San Angelo,TX,Light,Light,18879
38891,9/1/10 21:45,Maricopa,AZ,Light,Light,18879
38892,9/1/10 21:20,West Jordan,UT,Circle,Circle,9315
38893,9/1/10 18:56,Pittsburg,CA,Light,Light,18879
38894,9/1/10 17:25,Carlsbad,CA,Other,Other,5932
38895,9/1/10 06:45,Garden Grove,CA,Sphere,Sphere,5884
38896,10/31/10 23:50,Bardstown,KY,Chevron,Chevron,1041
38897,10/31/10 23:30,Cambridge,OH,Formation,Formation,2864
38898,10/31/10 22:15,Dunsmuir,CA,Circle,Circle,9315
38899,10/31/10 21:50,Stayton,OR,Changing,Changing,2275
38900,10/31/10 20:30,Monroe,CT,Fireball,Fireball,7536
38901,10/31/10 20:30,Mooresville,NC,Light,Light,18879
38902,10/31/10 19:53,O'Fallon,MO,Changing,Changing,2275
38903,10/31/10 19:30,Jupiter,FL,Oval,Oval,3862
38904,10/31/10 19:30,Northridge,CA,Triangle,Triangle,8330
38905,10/31/10 19:15,Cincinnati,OH,Fireball,Fireball,7536
38906,10/31/10 19:00,Pittsburgh,PA,Fireball,Fireball,7536
38907,10/31/10 18:15,Maple Heights,OH,Other,Other,5932
38908,10/31/10 18:06,Oak Lawn,IL,Light,Light,18879
38909,10/31/10 12:41,Philipsburg,PA,Circle,Circle,9315
38910,10/31/10 07:50,Lee's Summit,MO,Rectangle,Rectangle,1436
38911,10/31/10 07:30,Jupiter,FL,Oval,Oval,3862
38912,10/31/10 05:15,Las Vegas,NV,Rectangle,Rectangle,1436
38913,10/31/10 01:25,College Station,TX,Disk,Disk,4300
38914,10/31/10 01:23,Westland,MI,Triangle,Triangle,8330
38915,10/30/10 23:50,Lenexa,MO,Light,Light,18879
38916,10/30/10 23:50,Broken Arrow,OK,Changing,Changing,2275
38917,10/30/10 23:35,Bear,DE,Light,Light,18879
38918,10/30/10 22:23,Tuttle,OK,Triangle,Triangle,8330
38919,10/30/10 22:23,Tuttle,OK,Diamond,Diamond,1313
38920,10/30/10 22:00,Milford,NE,Changing,Changing,2275
38921,10/30/10 21:58,Tampa,FL,Triangle,Triangle,8330
38922,10/30/10 21:45,Moore,OK,Oval,Oval,3862
38923,10/30/10 21:30,Fort Wright,KY,Fireball,Fireball,7536
38924,10/30/10 21:00,Richmond,KY,Light,Light,18879
38925,10/30/10 10:30,Kildeer,IL,Cylinder,Cylinder,1370
38926,10/30/10 03:00,St. Matthew's,SC,Triangle,Triangle,8330
38927,10/30/10 02:00,Cedar Falls,IA,Light,Light,18879
38928,10/29/10 22:45,Granite Falls,NC,Formation,Formation,2864
38929,10/29/10 21:11,Yelm,WA,Triangle,Triangle,8330
38930,10/29/10 19:10,Rockford,IL,Triangle,Triangle,8330
38931,10/29/10 19:10,Arden,NC,Circle,Circle,9315
38932,10/29/10 19:00,Kings Mountain,NC,Other,Other,5932
38933,10/29/10 19:00,Edmonds,WA,Sphere,Sphere,5884
38934,10/29/10 18:30,Kansas City,MO,Light,Light,18879
38935,10/29/10 18:20,Vicksburg,MS,Other,Other,5932
38936,10/29/10 18:20,Vicksburg,MS,Other,Other,5932
38937,10/29/10 18:00,Edmonds,WA,Other,Other,5932
38938,10/29/10 18:00,Katy,TX,Light,Light,18879
38939,10/29/10 17:45,Browns Summit,NC,Circle,Circle,9315
38940,10/29/10 14:00,Franklin,GA,Sphere,Sphere,5884
38941,10/29/10 10:45,Stratford,CT,Diamond,Diamond,1313
38942,10/29/10 08:10,Danville,KY,Rectangle,Rectangle,1436
38943,10/29/10 08:10,Chantilly,VA,Disk,Disk,4300
38944,10/29/10 06:40,Laurel Hill,NC,Changing,Changing,2275
38945,10/29/10 05:15,Herkimer,NY,Fireball,Fireball,7536
38946,10/29/10 04:05,Austin,TX,Formation,Formation,2864
38947,10/29/10 01:15,Chalmette,LA,Circle,Circle,9315
38948,10/29/10,Duluth,MN,Triangle,Triangle,8330
38949,10/28/10 22:40,Northridge,CA,Oval,Oval,3862
38950,10/28/10 22:00,International Falls,MN,Circle,Circle,9315
38951,10/28/10 19:50,Stanton,NE,Light,Light,18879
38952,10/28/10 19:27,Tracy,CA,Circle,Circle,9315
38953,10/28/10 18:00,Gaffney,SC,Fireball,Fireball,7536
38954,10/28/10 00:10,Redmond,WA,Triangle,Triangle,8330
38955,10/28/10,Mentor,OH,Cigar,Cigar,1896
38956,10/27/10 23:20,Mt. Savage,MD,Oval,Oval,3862
38957,10/27/10 22:30,Fort Campbell,KY,Light,Light,18879
38958,10/27/10 22:00,Boiling Springs,SC,Oval,Oval,3862
38959,10/27/10 21:52,Wilmington,NC,Rectangle,Rectangle,1436
38960,10/27/10 21:00,Brockport,NY,Triangle,Triangle,8330
38961,10/27/10 21:00,Decatur,AR,Light,Light,18879
38962,10/27/10 21:00,Cape Canaveral,FL,Fireball,Fireball,7536
38963,10/27/10 20:15,Wabash,IN,Light,Light,18879
38964,10/27/10 20:15,Asheville,NC,Light,Light,18879
38965,10/27/10 19:00,St. Peters,MO,Light,Light,18879
38966,10/27/10 19:00,Lansing,MI,Fireball,Fireball,7536
38967,10/27/10 18:20,New Kent County,VA,Disk,Disk,4300
38968,10/27/10 14:00,San Diego,CA,Circle,Circle,9315
38969,10/27/10 14:00,Meadow Vista,CA,Other,Other,5932
38970,10/27/10 10:00,Harleysville,PA,Light,Light,18879
38971,10/27/10 03:00,Denton,TX,Circle,Circle,9315
38972,10/26/10 21:00,St. Louis,MO,Chevron,Chevron,1041
38973,10/26/10 20:00,Sumter,SC,Triangle,Triangle,8330
38974,10/26/10 19:35,Missouri (rural),MO,Light,Light,18879
38975,10/26/10 19:00,Rock Hill,SC,Other,Other,5932
38976,10/26/10 18:30,Morgan City,LA,Fireball,Fireball,7536
38977,10/26/10 08:00,Midlothian,VA,Light,Light,18879
38978,10/26/10 07:30,Bolingbrook,IL,Rectangle,Rectangle,1436
38979,10/26/10 06:30,Tucson,AZ,Circle,Circle,9315
38980,10/25/10 23:30,Mt. Vernon,WA,Oval,Oval,3862
38981,10/25/10 23:00,New York City (Brooklyn),NY,Light,Light,18879
38982,10/25/10 22:45,Plainfield,IL,Triangle,Triangle,8330
38983,10/25/10 20:00,Cleveland,TN,Cigar,Cigar,1896
38984,10/25/10 09:00,Yuba City,CA,Cigar,Cigar,1896
38985,10/24/10 21:00,Huntersville,NC,Circle,Circle,9315
38986,10/24/10 19:35,Katy,TX,Light,Light,18879
38987,10/23/10 22:30,Sugar Hill (?),GA,Circle,Circle,9315
38988,10/23/10 21:20,Bourne,MA,Triangle,Triangle,8330
38989,10/23/10 21:00,Phoenix,AZ,Light,Light,18879
38990,10/23/10 21:00,Boyertown,PA,Circle,Circle,9315
38991,10/23/10 20:15,Portland,ME,Triangle,Triangle,8330
38992,10/23/10 19:50,Venice,CA,Other,Other,5932
38993,10/23/10 19:45,Venice,CA,Chevron,Chevron,1041
38994,10/23/10 19:40,Phoenix,AZ,Fireball,Fireball,7536
38995,10/23/10 19:25,Glendale,AZ,Light,Light,18879
38996,10/23/10 18:50,Hockessin,DE,Sphere,Sphere,5884
38997,10/23/10 15:15,Fayetteville,AR,Sphere,Sphere,5884
38998,10/23/10 10:30,Eureka,CA,Light,Light,18879
38999,10/23/10 09:00,Bloomignton,MN,Light,Light,18879
39000,10/23/10 07:00,Highland,NY,Other,Other,5932
39001,10/22/10 21:30,Phoenix,AZ,Circle,Circle,9315
39002,10/22/10 21:22,Pittsburgh,PA,Sphere,Sphere,5884
39003,10/22/10 21:00,Catawba,NC,Other,Other,5932
39004,10/22/10 20:45,Toms River,NJ,Oval,Oval,3862
39005,10/22/10 20:35,Seagoville,TX,Chevron,Chevron,1041
39006,10/22/10 20:00,Oakland,CA,Circle,Circle,9315
39007,10/22/10 20:00,Atlanta,GA,Disk,Disk,4300
39008,10/22/10 19:50,Manchester,NH,Triangle,Triangle,8330
39009,10/22/10 19:30,Alexandria,VA,Light,Light,18879
39010,10/22/10 18:47,Perrysburg,OH,Light,Light,18879
39011,10/22/10 17:15,Garner,NC,Oval,Oval,3862
39012,10/22/10 05:45,Tucson,AZ,Fireball,Fireball,7536
39013,10/22/10 05:25,Burnsville,MN,Triangle,Triangle,8330
39014,10/21/10 23:25,San Jose,CA,Disk,Disk,4300
39015,10/21/10 22:30,Charleston,SC,Triangle,Triangle,8330
39016,10/21/10 22:00,Otis,OR,Light,Light,18879
39017,10/21/10 21:30,Boston,MA,Light,Light,18879
39018,10/21/10 20:45,Fort Myers,FL,Light,Light,18879
39019,10/21/10 20:30,Hardy,VA,Light,Light,18879
39020,10/21/10 20:00,Cape Coral,FL,Light,Light,18879
39021,10/21/10 19:00,Thomson,GA,Disk,Disk,4300
39022,10/20/10 23:30,Daniels Park,CO,Disk,Disk,4300
39023,10/20/10 22:20,Brandon,MS,Triangle,Triangle,8330
39024,10/20/10 21:00,Dale,IN,Triangle,Triangle,8330
39025,10/20/10 21:00,Billings,MT,Light,Light,18879
39026,10/20/10 20:30,Wilmington,DE,Disk,Disk,4300
39027,10/20/10 20:00,Hillsborough,NC,Other,Other,5932
39028,10/20/10 19:33,Williamsport,PA,Light,Light,18879
39029,10/20/10 19:28,Plymouth,PA,Light,Light,18879
39030,10/20/10 19:00,Spokane,WA,Oval,Oval,3862
39031,10/20/10 19:00,Boise,ID,Fireball,Fireball,7536
39032,10/20/10 16:17,Mesa,AZ,Other,Other,5932
39033,10/20/10 15:30,Hazard,KY,Light,Light,18879
39034,10/20/10 04:20,Southfield,MI,Light,Light,18879
39035,10/20/10 02:59,Pearland,TX,Sphere,Sphere,5884
39036,10/20/10 00:10,Roseburg,OR,Rectangle,Rectangle,1436
39037,10/19/10 23:00,Cross Lanes,WV,Light,Light,18879
39038,10/19/10 21:00,Ormond Beach,FL,Light,Light,18879
39039,10/19/10 20:33,Hazen/Fallon,NV,Triangle,Triangle,8330
39040,10/19/10 20:30,Brookings,OR,Circle,Circle,9315
39041,10/19/10 20:18,Crescent City/Gasquet,CA,Triangle,Triangle,8330
39042,10/19/10 20:15,Raleigh,NC,Light,Light,18879
39043,10/19/10 20:05,Riverdale,UT,Light,Light,18879
39044,10/19/10 19:00,Kirkland,WA,Light,Light,18879
39045,10/19/10 19:00,Rock Hill,SC,Flash,Flash,1684
39046,10/19/10 19:00,Tacoma,WA,Light,Light,18879
39047,10/19/10 18:30,Seattle,WA,Light,Light,18879
39048,10/19/10 13:00,Yonkers,NY,Sphere,Sphere,5884
39049,10/18/10 20:40,Reidsville,GA,Triangle,Triangle,8330
39050,10/18/10 16:00,Pittsburgh,PA,Changing,Changing,2275
39051,10/18/10 05:00,Huger,SC,Light,Light,18879
39052,10/18/10 04:00,Highland,NY,Triangle,Triangle,8330
39053,10/18/10 02:45,Helena,OK,Triangle,Triangle,8330
39054,10/18/10 01:00,New York City (Manhattan),NY,Circle,Circle,9315
39055,10/17/10 20:35,Omaha,NE,Fireball,Fireball,7536
39056,10/17/10 20:00,Amesbury,MA,Triangle,Triangle,8330
39057,10/17/10 18:40,Nazareth,PA,Light,Light,18879
39058,10/17/10 04:53,Phoenix,AZ,Light,Light,18879
39059,10/17/10 04:00,Santa Ana,CA,Light,Light,18879
39060,10/17/10 02:00,Norristown,PA,Disk,Disk,4300
39061,10/16/10 00:00,Caswell,NC,Light,Light,18879
39062,10/16/10 22:45,Rochester,MN,Circle,Circle,9315
39063,10/16/10 22:30,Pittsburgh,PA,Formation,Formation,2864
39064,10/16/10 22:30,Charlivox,MI,Cigar,Cigar,1896
39065,10/16/10 22:00,Meredith,NH,Light,Light,18879
39066,10/16/10 21:38,Port St. Lucie,FL,Changing,Changing,2275
39067,10/16/10 21:20,Panama City,FL,Oval,Oval,3862
39068,10/16/10 18:00,Greeley,CO,Sphere,Sphere,5884
39069,10/16/10 18:00,Troutville,VA,Sphere,Sphere,5884
39070,10/16/10 18:00,Salem,OR,Sphere,Sphere,5884
39071,10/16/10 17:30,Golden Valley,AZ,Other,Other,5932
39072,10/16/10 16:36,Troutville,VA,Sphere,Sphere,5884
39073,10/16/10 15:00,Cullman,AL,Sphere,Sphere,5884
39074,10/16/10 01:55,Gibson,GA,Other,Other,5932
39075,10/16/10 01:00,Yakima,WA,Other,Other,5932
39076,10/16/10 00:30,Arcadia,CA,Light,Light,18879
39077,10/15/10 22:30,Waterloo,IA,Light,Light,18879
39078,10/15/10 21:27,Buffalo,NY,Fireball,Fireball,7536
39079,10/15/10 20:00,Raeford,NC,Changing,Changing,2275
39080,10/15/10 20:00,Havertown,PA,Light,Light,18879
39081,10/15/10 19:30,Boulder,CO,Light,Light,18879
39082,10/15/10 17:40,Greeley,CO,Disk,Disk,4300
39083,10/15/10 17:00,New York City,NY,Disk,Disk,4300
39084,10/15/10 16:30,Austin,TX,Other,Other,5932
39085,10/15/10 16:20,Charlotte,NC,Cigar,Cigar,1896
39086,10/15/10 05:30,Overland Park,KS,Sphere,Sphere,5884
39087,10/15/10 03:30,Buffalo,NY,Sphere,Sphere,5884
39088,10/15/10 03:00,Harleysville,PA,Circle,Circle,9315
39089,10/15/10 02:30,Cheyenne,WY,Light,Light,18879
39090,10/14/10 21:25,Livermore,CA,Light,Light,18879
39091,10/14/10 19:30,Ripon,CA,Triangle,Triangle,8330
39092,10/14/10 19:20,Mitchell,SD,Light,Light,18879
39093,10/14/10 18:35,Visalia,CA,Circle,Circle,9315
39094,10/14/10 18:30,Foley,AL,Cylinder,Cylinder,1370
39095,10/14/10 18:00,Rock Hill,SC,Flash,Flash,1684
39096,10/14/10 16:30,Truth or Consequences,NM,Circle,Circle,9315
39097,10/14/10 06:15,Imperial,MO,Formation,Formation,2864
39098,10/14/10 06:04,The Colony,TX,Light,Light,18879
39099,10/13/10 22:45,Etna,CA,Flash,Flash,1684
39100,10/13/10 22:45,Las Vegas,NV,Changing,Changing,2275
39101,10/13/10 22:30,Rio Linda,CA,Cylinder,Cylinder,1370
39102,10/13/10 21:00,San Francisco,CA,Light,Light,18879
39103,10/13/10 21:00,San Francisco,CA,Sphere,Sphere,5884
39104,10/13/10 21:00,Charlotte,NC,Light,Light,18879
39105,10/13/10 20:45,Charleston,SC,Triangle,Triangle,8330
39106,10/13/10 20:40,Grandview,MO,Chevron,Chevron,1041
39107,10/13/10 20:30,Sunol,CA,Other,Other,5932
39108,10/13/10 20:30,Brick,NJ,Circle,Circle,9315
39109,10/13/10 20:30,Gilbert,AZ,Circle,Circle,9315
39110,10/13/10 20:30,Martinez,CA,Other,Other,5932
39111,10/13/10 20:00,Lincoln,CA,Flash,Flash,1684
39112,10/13/10 19:20,New York City,NY,Light,Light,18879
39113,10/13/10 18:30,Grandview,MO,Chevron,Chevron,1041
39114,10/13/10 18:15,Grandview,MO,Chevron,Chevron,1041
39115,10/13/10 17:00,Richmond,CA,Sphere,Sphere,5884
39116,10/13/10 16:00,Naperville,IL,Cylinder,Cylinder,1370
39117,10/13/10 15:47,Green,OH,Triangle,Triangle,8330
39118,10/13/10 14:30,Las Vegas,NV,Circle,Circle,9315
39119,10/13/10 04:45,Rochester,NY,Light,Light,18879
39120,10/13/10 01:00,Pueblo,CO,Flash,Flash,1684
39121,10/12/10 22:45,Knoxville,TN,Light,Light,18879
39122,10/12/10 22:30,Waterloo,IA,Light,Light,18879
39123,10/12/10 22:30,Fort Mohave,AZ,Changing,Changing,2275
39124,10/12/10 22:15,Pinellas Park,FL,Circle,Circle,9315
39125,10/12/10 21:00,Lufkin,TX,Chevron,Chevron,1041
39126,10/12/10 20:30,Boston,MA,Disk,Disk,4300
39127,10/12/10 20:15,Bridgeton,MO,Rectangle,Rectangle,1436
39128,10/12/10 19:13,Daphne,AL,Chevron,Chevron,1041
39129,10/12/10 19:10,Dallas,TX,Cigar,Cigar,1896
39130,10/12/10 19:00,Arlington,VA,Sphere,Sphere,5884
39131,10/12/10 16:00,Hillsdale,MI,Circle,Circle,9315
39132,10/12/10 14:00,Littleton,CO,Triangle,Triangle,8330
39133,10/12/10 12:30,Waco,TX,Oval,Oval,3862
39134,10/12/10 10:00,Milpitas,CA,Other,Other,5932
39135,10/12/10 10:00,Milpitas,CA,Other,Other,5932
39136,10/12/10 06:07,Sioux Falls,SD,Light,Light,18879
39137,10/12/10 06:00,Tomball,TX,Cigar,Cigar,1896
39138,10/12/10 00:56,Cross Roads,TX,Triangle,Triangle,8330
39139,10/11/10 23:20,Clinton Township,MI,Fireball,Fireball,7536
39140,10/11/10 21:35,Union City,CA,Other,Other,5932
39141,10/11/10 20:53,Ramona,CA,Triangle,Triangle,8330
39142,10/11/10 20:50,Glendora,CA,Circle,Circle,9315
39143,10/11/10 19:40,Cottage Grove,MN,Light,Light,18879
39144,10/11/10 12:30,Orangevale,CA,Changing,Changing,2275
39145,10/11/10 06:20,West Palm Beach,FL,Sphere,Sphere,5884
39146,10/11/10 04:50,Albany,NY,Oval,Oval,3862
39147,10/11/10 04:00,Moxee,WA,Rectangle,Rectangle,1436
39148,10/11/10 00:30,Redondo Beach,CA,Other,Other,5932
39149,10/10/10 23:30,Anaheim,CA,Disk,Disk,4300
39150,10/10/10 23:00,Miami,FL,Changing,Changing,2275
39151,10/10/10 21:30,Albany,NY,Circle,Circle,9315
39152,10/10/10 21:00,Kykotsmovi,AZ,Disk,Disk,4300
39153,10/10/10 21:00,Everett,WA,Other,Other,5932
39154,10/10/10 20:45,Sterling,IL,Cylinder,Cylinder,1370
